file,style,beat_time,beat_id
Albums-Latin_Jam-06.wav,Samba,0.18,1
Albums-Latin_Jam-06.wav,Samba,0.746,2
Albums-Latin_Jam-06.wav,Samba,1.313,3
Albums-Latin_Jam-06.wav,Samba,1.92,4
Albums-Latin_Jam-06.wav,Samba,2.499,1
Albums-Latin_Jam-06.wav,Samba,3.069,2
Albums-Latin_Jam-06.wav,Samba,3.653,3
Albums-Latin_Jam-06.wav,Samba,4.241,4
Albums-Latin_Jam-06.wav,Samba,4.805,1
Albums-Latin_Jam-06.wav,Samba,5.374,2
Albums-Latin_Jam-06.wav,Samba,5.943,3
Albums-Latin_Jam-06.wav,Samba,6.548,4
Albums-Latin_Jam-06.wav,Samba,7.122,1
Albums-Latin_Jam-06.wav,Samba,7.688,2
Albums-Latin_Jam-06.wav,Samba,8.246,3
Albums-Latin_Jam-06.wav,Samba,8.855,4
Albums-Latin_Jam-06.wav,Samba,9.457,1
Albums-Latin_Jam-06.wav,Samba,10.04,2
Albums-Latin_Jam-06.wav,Samba,10.62,3
Albums-Latin_Jam-06.wav,Samba,11.2,4
Albums-Latin_Jam-06.wav,Samba,11.78,1
Albums-Latin_Jam-06.wav,Samba,12.358,2
Albums-Latin_Jam-06.wav,Samba,12.932,3
Albums-Latin_Jam-06.wav,Samba,13.51,4
Albums-Latin_Jam-06.wav,Samba,14.09,1
Albums-Latin_Jam-06.wav,Samba,14.67,2
Albums-Latin_Jam-06.wav,Samba,15.25,3
Albums-Latin_Jam-06.wav,Samba,15.828,4
Albums-Latin_Jam-06.wav,Samba,16.402,1
Albums-Latin_Jam-06.wav,Samba,16.98,2
Albums-Latin_Jam-06.wav,Samba,17.56,3
Albums-Latin_Jam-06.wav,Samba,18.138,4
Albums-Latin_Jam-06.wav,Samba,18.713,1
Albums-Latin_Jam-06.wav,Samba,19.298,2
Albums-Latin_Jam-06.wav,Samba,19.88,3
Albums-Latin_Jam-06.wav,Samba,20.458,4
Albums-Latin_Jam-06.wav,Samba,21.032,1
Albums-Latin_Jam-06.wav,Samba,21.61,2
Albums-Latin_Jam-06.wav,Samba,22.188,3
Albums-Latin_Jam-06.wav,Samba,22.762,4
Albums-Latin_Jam-06.wav,Samba,23.34,1
Albums-Latin_Jam-06.wav,Samba,23.92,2
Albums-Latin_Jam-06.wav,Samba,24.5,3
Albums-Latin_Jam-06.wav,Samba,25.08,4
Albums-Latin_Jam-06.wav,Samba,25.66,1
Albums-Latin_Jam-06.wav,Samba,26.24,2
Albums-Latin_Jam-06.wav,Samba,26.818,3
Albums-Latin_Jam-06.wav,Samba,27.39,4
Albums-Latin_Jam-06.wav,Samba,27.963,1
Albums-Latin_Jam-06.wav,Samba,28.548,2
Albums-Latin_Jam-06.wav,Samba,29.13,3
Albums-Latin_Jam-06.wav,Samba,29.71,4
