file,style,beat_time,beat_id
Albums-Secret_Garden-01.wav,Waltz,1.24,1
Albums-Secret_Garden-01.wav,Waltz,1.997,2
Albums-Secret_Garden-01.wav,Waltz,2.742,3
Albums-Secret_Garden-01.wav,Waltz,3.486,1
Albums-Secret_Garden-01.wav,Waltz,4.234,2
Albums-Secret_Garden-01.wav,Waltz,4.991,3
Albums-Secret_Garden-01.wav,Waltz,5.737,1
Albums-Secret_Garden-01.wav,Waltz,6.481,2
Albums-Secret_Garden-01.wav,Waltz,7.201,3
Albums-Secret_Garden-01.wav,Waltz,7.928,1
Albums-Secret_Garden-01.wav,Waltz,8.654,2
Albums-Secret_Garden-01.wav,Waltz,9.403,3
Albums-Secret_Garden-01.wav,Waltz,10.162,1
Albums-Secret_Garden-01.wav,Waltz,10.955,2
Albums-Secret_Garden-01.wav,Waltz,11.769,3
Albums-Secret_Garden-01.wav,Waltz,12.568,1
Albums-Secret_Garden-01.wav,Waltz,13.342,2
Albums-Secret_Garden-01.wav,Waltz,14.097,3
Albums-Secret_Garden-01.wav,Waltz,14.878,1
Albums-Secret_Garden-01.wav,Waltz,15.675,2
Albums-Secret_Garden-01.wav,Waltz,16.479,3
Albums-Secret_Garden-01.wav,Waltz,17.278,1
Albums-Secret_Garden-01.wav,Waltz,18.04,2
Albums-Secret_Garden-01.wav,Waltz,18.787,3
Albums-Secret_Garden-01.wav,Waltz,19.523,1
Albums-Secret_Garden-01.wav,Waltz,20.277,2
Albums-Secret_Garden-01.wav,Waltz,21.047,3
Albums-Secret_Garden-01.wav,Waltz,21.82,1
Albums-Secret_Garden-01.wav,Waltz,22.597,2
Albums-Secret_Garden-01.wav,Waltz,23.35,3
Albums-Secret_Garden-01.wav,Waltz,24.1,1
Albums-Secret_Garden-01.wav,Waltz,24.85,2
Albums-Secret_Garden-01.wav,Waltz,25.62,3
Albums-Secret_Garden-01.wav,Waltz,26.387,1
Albums-Secret_Garden-01.wav,Waltz,27.15,2
Albums-Secret_Garden-01.wav,Waltz,27.91,3
Albums-Secret_Garden-01.wav,Waltz,28.68,1
Albums-Secret_Garden-01.wav,Waltz,29.44,2
Albums-Secret_Garden-01.wav,Waltz,30.19,3
