file,style,beat_time,beat_id
Albums-Step_By_Step-17.wav,Quickstep,0.44,1
Albums-Step_By_Step-17.wav,Quickstep,0.733,2
Albums-Step_By_Step-17.wav,Quickstep,1.02,3
Albums-Step_By_Step-17.wav,Quickstep,1.29,4
Albums-Step_By_Step-17.wav,Quickstep,1.57,1
Albums-Step_By_Step-17.wav,Quickstep,1.847,2
Albums-Step_By_Step-17.wav,Quickstep,2.143,3
Albums-Step_By_Step-17.wav,Quickstep,2.433,4
Albums-Step_By_Step-17.wav,Quickstep,2.733,1
Albums-Step_By_Step-17.wav,Quickstep,3.017,2
Albums-Step_By_Step-17.wav,Quickstep,3.307,3
Albums-Step_By_Step-17.wav,Quickstep,3.593,4
Albums-Step_By_Step-17.wav,Quickstep,3.887,1
Albums-Step_By_Step-17.wav,Quickstep,4.173,2
Albums-Step_By_Step-17.wav,Quickstep,4.467,3
Albums-Step_By_Step-17.wav,Quickstep,4.76,4
Albums-Step_By_Step-17.wav,Quickstep,5.06,1
Albums-Step_By_Step-17.wav,Quickstep,5.357,2
Albums-Step_By_Step-17.wav,Quickstep,5.66,3
Albums-Step_By_Step-17.wav,Quickstep,5.957,4
Albums-Step_By_Step-17.wav,Quickstep,6.25,1
Albums-Step_By_Step-17.wav,Quickstep,6.543,2
Albums-Step_By_Step-17.wav,Quickstep,6.837,3
Albums-Step_By_Step-17.wav,Quickstep,7.133,4
Albums-Step_By_Step-17.wav,Quickstep,7.427,1
Albums-Step_By_Step-17.wav,Quickstep,7.72,2
Albums-Step_By_Step-17.wav,Quickstep,8.013,3
Albums-Step_By_Step-17.wav,Quickstep,8.307,4
Albums-Step_By_Step-17.wav,Quickstep,8.6,1
Albums-Step_By_Step-17.wav,Quickstep,8.89,2
Albums-Step_By_Step-17.wav,Quickstep,9.187,3
Albums-Step_By_Step-17.wav,Quickstep,9.49,4
Albums-Step_By_Step-17.wav,Quickstep,9.787,1
Albums-Step_By_Step-17.wav,Quickstep,10.073,2
Albums-Step_By_Step-17.wav,Quickstep,10.363,3
Albums-Step_By_Step-17.wav,Quickstep,10.657,4
Albums-Step_By_Step-17.wav,Quickstep,10.96,1
Albums-Step_By_Step-17.wav,Quickstep,11.253,2
Albums-Step_By_Step-17.wav,Quickstep,11.557,3
Albums-Step_By_Step-17.wav,Quickstep,11.853,4
Albums-Step_By_Step-17.wav,Quickstep,12.147,1
Albums-Step_By_Step-17.wav,Quickstep,12.433,2
Albums-Step_By_Step-17.wav,Quickstep,12.723,3
Albums-Step_By_Step-17.wav,Quickstep,13.017,4
Albums-Step_By_Step-17.wav,Quickstep,13.31,1
Albums-Step_By_Step-17.wav,Quickstep,13.59,2
Albums-Step_By_Step-17.wav,Quickstep,13.867,3
Albums-Step_By_Step-17.wav,Quickstep,14.153,4
Albums-Step_By_Step-17.wav,Quickstep,14.45,1
Albums-Step_By_Step-17.wav,Quickstep,14.75,2
Albums-Step_By_Step-17.wav,Quickstep,15.05,3
Albums-Step_By_Step-17.wav,Quickstep,15.353,4
Albums-Step_By_Step-17.wav,Quickstep,15.653,1
Albums-Step_By_Step-17.wav,Quickstep,15.947,2
Albums-Step_By_Step-17.wav,Quickstep,16.24,3
Albums-Step_By_Step-17.wav,Quickstep,16.54,4
Albums-Step_By_Step-17.wav,Quickstep,16.833,1
Albums-Step_By_Step-17.wav,Quickstep,17.127,2
Albums-Step_By_Step-17.wav,Quickstep,17.417,3
Albums-Step_By_Step-17.wav,Quickstep,17.713,4
Albums-Step_By_Step-17.wav,Quickstep,18.01,1
Albums-Step_By_Step-17.wav,Quickstep,18.31,2
Albums-Step_By_Step-17.wav,Quickstep,18.603,3
Albums-Step_By_Step-17.wav,Quickstep,18.897,4
Albums-Step_By_Step-17.wav,Quickstep,19.187,1
Albums-Step_By_Step-17.wav,Quickstep,19.477,2
Albums-Step_By_Step-17.wav,Quickstep,19.77,3
Albums-Step_By_Step-17.wav,Quickstep,20.063,4
Albums-Step_By_Step-17.wav,Quickstep,20.363,1
Albums-Step_By_Step-17.wav,Quickstep,20.657,2
Albums-Step_By_Step-17.wav,Quickstep,20.953,3
Albums-Step_By_Step-17.wav,Quickstep,21.253,4
Albums-Step_By_Step-17.wav,Quickstep,21.557,1
Albums-Step_By_Step-17.wav,Quickstep,21.85,2
Albums-Step_By_Step-17.wav,Quickstep,22.14,3
Albums-Step_By_Step-17.wav,Quickstep,22.43,4
Albums-Step_By_Step-17.wav,Quickstep,22.723,1
Albums-Step_By_Step-17.wav,Quickstep,23.01,2
Albums-Step_By_Step-17.wav,Quickstep,23.307,3
Albums-Step_By_Step-17.wav,Quickstep,23.6,4
Albums-Step_By_Step-17.wav,Quickstep,23.9,1
Albums-Step_By_Step-17.wav,Quickstep,24.193,2
Albums-Step_By_Step-17.wav,Quickstep,24.493,3
Albums-Step_By_Step-17.wav,Quickstep,24.793,4
Albums-Step_By_Step-17.wav,Quickstep,25.087,1
