file,style,beat_time,beat_id
Media-103815.wav,Samba,6.21,1
Media-103815.wav,Samba,6.825,2
Media-103815.wav,Samba,7.432,3
Media-103815.wav,Samba,8.075,4
Media-103815.wav,Samba,8.707,1
Media-103815.wav,Samba,9.323,2
Media-103815.wav,Samba,9.947,3
Media-103815.wav,Samba,10.567,4
Media-103815.wav,Samba,11.203,1
Media-103815.wav,Samba,11.825,2
Media-103815.wav,Samba,12.458,3
Media-103815.wav,Samba,13.09,4
Media-103815.wav,Samba,13.713,1
Media-103815.wav,Samba,14.32,2
Media-103815.wav,Samba,14.962,3
Media-103815.wav,Samba,15.607,4
Media-103815.wav,Samba,16.21,1
Media-103815.wav,Samba,16.837,2
Media-103815.wav,Samba,17.462,3
Media-103815.wav,Samba,18.088,4
Media-103815.wav,Samba,18.712,1
Media-103815.wav,Samba,19.338,2
Media-103815.wav,Samba,19.963,3
Media-103815.wav,Samba,20.595,4
Media-103815.wav,Samba,21.215,1
Media-103815.wav,Samba,21.845,2
Media-103815.wav,Samba,22.467,3
Media-103815.wav,Samba,23.102,4
Media-103815.wav,Samba,23.717,1
Media-103815.wav,Samba,24.347,2
Media-103815.wav,Samba,24.972,3
Media-103815.wav,Samba,25.598,4
Media-103815.wav,Samba,26.222,1
Media-103815.wav,Samba,26.848,2
Media-103815.wav,Samba,27.472,3
Media-103815.wav,Samba,28.098,4
Media-103815.wav,Samba,28.723,1
Media-103815.wav,Samba,29.348,2
Media-103815.wav,Samba,29.93,3
