file,style,beat_time,beat_id
Albums-Macumba-12.wav,Rumba-International,1.64,1
Albums-Macumba-12.wav,Rumba-International,2.249977324,2
Albums-Macumba-12.wav,Rumba-International,2.849977324,3
Albums-Macumba-12.wav,Rumba-International,3.449977324,4
Albums-Macumba-12.wav,Rumba-International,4.059954648,1
Albums-Macumba-12.wav,Rumba-International,4.660045351,2
Albums-Macumba-12.wav,Rumba-International,5.249977324,3
Albums-Macumba-12.wav,Rumba-International,5.849977324,4
Albums-Macumba-12.wav,Rumba-International,6.449977324,1
Albums-Macumba-12.wav,Rumba-International,7.020045351,2
Albums-Macumba-12.wav,Rumba-International,7.649977324,3
Albums-Macumba-12.wav,Rumba-International,8.249977324,4
Albums-Macumba-12.wav,Rumba-International,8.849977324,1
Albums-Macumba-12.wav,Rumba-International,9.430022675,2
Albums-Macumba-12.wav,Rumba-International,10.04,3
Albums-Macumba-12.wav,Rumba-International,10.649977324,4
Albums-Macumba-12.wav,Rumba-International,11.230022675,1
Albums-Macumba-12.wav,Rumba-International,11.809977324,2
Albums-Macumba-12.wav,Rumba-International,12.44,3
Albums-Macumba-12.wav,Rumba-International,13.049977324,4
Albums-Macumba-12.wav,Rumba-International,13.660045351,1
Albums-Macumba-12.wav,Rumba-International,14.249977324,2
Albums-Macumba-12.wav,Rumba-International,14.849977324,3
Albums-Macumba-12.wav,Rumba-International,15.449977324,4
Albums-Macumba-12.wav,Rumba-International,16.04,1
Albums-Macumba-12.wav,Rumba-International,16.620045351,2
Albums-Macumba-12.wav,Rumba-International,17.249977324,3
Albums-Macumba-12.wav,Rumba-International,17.849977324,4
Albums-Macumba-12.wav,Rumba-International,18.449977324,1
Albums-Macumba-12.wav,Rumba-International,19.049977324,2
Albums-Macumba-12.wav,Rumba-International,19.649977324,3
Albums-Macumba-12.wav,Rumba-International,20.230022675,4
Albums-Macumba-12.wav,Rumba-International,20.849977324,1
Albums-Macumba-12.wav,Rumba-International,21.449977324,2
Albums-Macumba-12.wav,Rumba-International,22.049977324,3
Albums-Macumba-12.wav,Rumba-International,22.64,4
Albums-Macumba-12.wav,Rumba-International,23.260045351,1
Albums-Macumba-12.wav,Rumba-International,23.849977324,2
Albums-Macumba-12.wav,Rumba-International,24.449977324,3
Albums-Macumba-12.wav,Rumba-International,25.049977324,4
Albums-Macumba-12.wav,Rumba-International,25.649977324,1
Albums-Macumba-12.wav,Rumba-International,26.249977324,2
Albums-Macumba-12.wav,Rumba-International,26.849977324,3
Albums-Macumba-12.wav,Rumba-International,27.449977324,4
Albums-Macumba-12.wav,Rumba-International,28.049977324,1
Albums-Macumba-12.wav,Rumba-International,28.64,2
Albums-Macumba-12.wav,Rumba-International,29.24,3
Albums-Macumba-12.wav,Rumba-International,29.84,4
