file,style,beat_time,beat_id
Albums-Fire-01.wav,ChaChaCha,0.04,1
Albums-Fire-01.wav,ChaChaCha,0.51,2
Albums-Fire-01.wav,ChaChaCha,0.98,3
Albums-Fire-01.wav,ChaChaCha,1.45,4
Albums-Fire-01.wav,ChaChaCha,1.91,1
Albums-Fire-01.wav,ChaChaCha,2.38,2
Albums-Fire-01.wav,ChaChaCha,2.93,3
Albums-Fire-01.wav,ChaChaCha,3.41,4
Albums-Fire-01.wav,ChaChaCha,3.92,1
Albums-Fire-01.wav,ChaChaCha,4.38,2
Albums-Fire-01.wav,ChaChaCha,4.83,3
Albums-Fire-01.wav,ChaChaCha,5.33,4
Albums-Fire-01.wav,ChaChaCha,5.8,1
Albums-Fire-01.wav,ChaChaCha,6.29,2
Albums-Fire-01.wav,ChaChaCha,6.81,3
Albums-Fire-01.wav,ChaChaCha,7.3,4
Albums-Fire-01.wav,ChaChaCha,7.78,1
Albums-Fire-01.wav,ChaChaCha,8.27,2
Albums-Fire-01.wav,ChaChaCha,8.75,3
Albums-Fire-01.wav,ChaChaCha,9.23,4
Albums-Fire-01.wav,ChaChaCha,9.72,1
Albums-Fire-01.wav,ChaChaCha,10.21,2
Albums-Fire-01.wav,ChaChaCha,10.69,3
Albums-Fire-01.wav,ChaChaCha,11.17,4
Albums-Fire-01.wav,ChaChaCha,11.66,1
Albums-Fire-01.wav,ChaChaCha,12.15,2
Albums-Fire-01.wav,ChaChaCha,12.63,3
Albums-Fire-01.wav,ChaChaCha,13.11,4
Albums-Fire-01.wav,ChaChaCha,13.6,1
Albums-Fire-01.wav,ChaChaCha,14.08,2
Albums-Fire-01.wav,ChaChaCha,14.57,3
Albums-Fire-01.wav,ChaChaCha,15.05,4
Albums-Fire-01.wav,ChaChaCha,15.54,1
Albums-Fire-01.wav,ChaChaCha,16.02,2
Albums-Fire-01.wav,ChaChaCha,16.51,3
Albums-Fire-01.wav,ChaChaCha,16.99,4
Albums-Fire-01.wav,ChaChaCha,17.48,1
Albums-Fire-01.wav,ChaChaCha,17.96,2
Albums-Fire-01.wav,ChaChaCha,18.45,3
Albums-Fire-01.wav,ChaChaCha,18.93,4
Albums-Fire-01.wav,ChaChaCha,19.42,1
Albums-Fire-01.wav,ChaChaCha,19.9,2
Albums-Fire-01.wav,ChaChaCha,20.39,3
Albums-Fire-01.wav,ChaChaCha,20.87,4
Albums-Fire-01.wav,ChaChaCha,21.36,1
Albums-Fire-01.wav,ChaChaCha,21.84,2
Albums-Fire-01.wav,ChaChaCha,22.33,3
Albums-Fire-01.wav,ChaChaCha,22.81,4
Albums-Fire-01.wav,ChaChaCha,23.3,1
Albums-Fire-01.wav,ChaChaCha,23.79,2
Albums-Fire-01.wav,ChaChaCha,24.27,3
Albums-Fire-01.wav,ChaChaCha,24.76,4
Albums-Fire-01.wav,ChaChaCha,25.25,1
Albums-Fire-01.wav,ChaChaCha,25.73,2
Albums-Fire-01.wav,ChaChaCha,26.21,3
Albums-Fire-01.wav,ChaChaCha,26.69,4
Albums-Fire-01.wav,ChaChaCha,27.18,1
Albums-Fire-01.wav,ChaChaCha,27.67,2
Albums-Fire-01.wav,ChaChaCha,28.15,3
Albums-Fire-01.wav,ChaChaCha,28.63,4
Albums-Fire-01.wav,ChaChaCha,29.12,1
Albums-Fire-01.wav,ChaChaCha,29.61,2
