file,style,beat_time,beat_id
Albums-Step_By_Step-11.wav,VienneseWaltz,0.35,1
Albums-Step_By_Step-11.wav,VienneseWaltz,0.703,2
Albums-Step_By_Step-11.wav,VienneseWaltz,1.04,3
Albums-Step_By_Step-11.wav,VienneseWaltz,1.363,1
Albums-Step_By_Step-11.wav,VienneseWaltz,1.687,2
Albums-Step_By_Step-11.wav,VienneseWaltz,2.017,3
Albums-Step_By_Step-11.wav,VienneseWaltz,2.34,1
Albums-Step_By_Step-11.wav,VienneseWaltz,2.667,2
Albums-Step_By_Step-11.wav,VienneseWaltz,2.993,3
Albums-Step_By_Step-11.wav,VienneseWaltz,3.317,1
Albums-Step_By_Step-11.wav,VienneseWaltz,3.64,2
Albums-Step_By_Step-11.wav,VienneseWaltz,3.963,3
Albums-Step_By_Step-11.wav,VienneseWaltz,4.293,1
Albums-Step_By_Step-11.wav,VienneseWaltz,4.633,2
Albums-Step_By_Step-11.wav,VienneseWaltz,4.967,3
Albums-Step_By_Step-11.wav,VienneseWaltz,5.307,1
Albums-Step_By_Step-11.wav,VienneseWaltz,5.64,2
Albums-Step_By_Step-11.wav,VienneseWaltz,5.977,3
Albums-Step_By_Step-11.wav,VienneseWaltz,6.313,1
Albums-Step_By_Step-11.wav,VienneseWaltz,6.653,2
Albums-Step_By_Step-11.wav,VienneseWaltz,6.993,3
Albums-Step_By_Step-11.wav,VienneseWaltz,7.327,1
Albums-Step_By_Step-11.wav,VienneseWaltz,7.66,2
Albums-Step_By_Step-11.wav,VienneseWaltz,7.987,3
Albums-Step_By_Step-11.wav,VienneseWaltz,8.317,1
Albums-Step_By_Step-11.wav,VienneseWaltz,8.65,2
Albums-Step_By_Step-11.wav,VienneseWaltz,8.99,3
Albums-Step_By_Step-11.wav,VienneseWaltz,9.327,1
Albums-Step_By_Step-11.wav,VienneseWaltz,9.66,2
Albums-Step_By_Step-11.wav,VienneseWaltz,9.997,3
Albums-Step_By_Step-11.wav,VienneseWaltz,10.327,1
Albums-Step_By_Step-11.wav,VienneseWaltz,10.653,2
Albums-Step_By_Step-11.wav,VienneseWaltz,10.983,3
Albums-Step_By_Step-11.wav,VienneseWaltz,11.32,1
Albums-Step_By_Step-11.wav,VienneseWaltz,11.657,2
Albums-Step_By_Step-11.wav,VienneseWaltz,11.987,3
Albums-Step_By_Step-11.wav,VienneseWaltz,12.317,1
Albums-Step_By_Step-11.wav,VienneseWaltz,12.65,2
Albums-Step_By_Step-11.wav,VienneseWaltz,12.987,3
Albums-Step_By_Step-11.wav,VienneseWaltz,13.323,1
Albums-Step_By_Step-11.wav,VienneseWaltz,13.66,2
Albums-Step_By_Step-11.wav,VienneseWaltz,14.003,3
Albums-Step_By_Step-11.wav,VienneseWaltz,14.343,1
Albums-Step_By_Step-11.wav,VienneseWaltz,14.68,2
Albums-Step_By_Step-11.wav,VienneseWaltz,15.007,3
