file,style,beat_time,beat_id
Albums-Ballroom_Classics4-12.wav,VienneseWaltz,0.33,1
Albums-Ballroom_Classics4-12.wav,VienneseWaltz,0.71,2
Albums-Ballroom_Classics4-12.wav,VienneseWaltz,1.03,3
Albums-Ballroom_Classics4-12.wav,VienneseWaltz,1.37,1
Albums-Ballroom_Classics4-12.wav,VienneseWaltz,1.74,2
Albums-Ballroom_Classics4-12.wav,VienneseWaltz,2.07,3
Albums-Ballroom_Classics4-12.wav,VienneseWaltz,2.41,1
Albums-Ballroom_Classics4-12.wav,VienneseWaltz,2.74,2
Albums-Ballroom_Classics4-12.wav,VienneseWaltz,3.1,3
Albums-Ballroom_Classics4-12.wav,VienneseWaltz,3.45,1
Albums-Ballroom_Classics4-12.wav,VienneseWaltz,3.76,2
Albums-Ballroom_Classics4-12.wav,VienneseWaltz,4.11,3
Albums-Ballroom_Classics4-12.wav,VienneseWaltz,4.49,1
Albums-Ballroom_Classics4-12.wav,VienneseWaltz,4.85,2
Albums-Ballroom_Classics4-12.wav,VienneseWaltz,5.2,3
Albums-Ballroom_Classics4-12.wav,VienneseWaltz,5.54,1
Albums-Ballroom_Classics4-12.wav,VienneseWaltz,5.87,2
Albums-Ballroom_Classics4-12.wav,VienneseWaltz,6.23,3
Albums-Ballroom_Classics4-12.wav,VienneseWaltz,6.54,1
Albums-Ballroom_Classics4-12.wav,VienneseWaltz,6.87,2
Albums-Ballroom_Classics4-12.wav,VienneseWaltz,7.23,3
Albums-Ballroom_Classics4-12.wav,VienneseWaltz,7.55,1
Albums-Ballroom_Classics4-12.wav,VienneseWaltz,7.89,2
Albums-Ballroom_Classics4-12.wav,VienneseWaltz,8.25,3
Albums-Ballroom_Classics4-12.wav,VienneseWaltz,8.6,1
Albums-Ballroom_Classics4-12.wav,VienneseWaltz,8.94,2
Albums-Ballroom_Classics4-12.wav,VienneseWaltz,9.29,3
Albums-Ballroom_Classics4-12.wav,VienneseWaltz,9.63,1
Albums-Ballroom_Classics4-12.wav,VienneseWaltz,9.99,2
Albums-Ballroom_Classics4-12.wav,VienneseWaltz,10.32,3
Albums-Ballroom_Classics4-12.wav,VienneseWaltz,10.67,1
Albums-Ballroom_Classics4-12.wav,VienneseWaltz,11.02,2
Albums-Ballroom_Classics4-12.wav,VienneseWaltz,11.39,3
Albums-Ballroom_Classics4-12.wav,VienneseWaltz,11.72,1
Albums-Ballroom_Classics4-12.wav,VienneseWaltz,12.05,2
Albums-Ballroom_Classics4-12.wav,VienneseWaltz,12.4,3
Albums-Ballroom_Classics4-12.wav,VienneseWaltz,12.78,1
Albums-Ballroom_Classics4-12.wav,VienneseWaltz,13.11,2
Albums-Ballroom_Classics4-12.wav,VienneseWaltz,13.44,3
Albums-Ballroom_Classics4-12.wav,VienneseWaltz,13.81,1
Albums-Ballroom_Classics4-12.wav,VienneseWaltz,14.13,2
Albums-Ballroom_Classics4-12.wav,VienneseWaltz,14.52,3
Albums-Ballroom_Classics4-12.wav,VienneseWaltz,14.83,1
Albums-Ballroom_Classics4-12.wav,VienneseWaltz,15.18,2
Albums-Ballroom_Classics4-12.wav,VienneseWaltz,15.53,3
Albums-Ballroom_Classics4-12.wav,VienneseWaltz,15.87,1
Albums-Ballroom_Classics4-12.wav,VienneseWaltz,16.22,2
Albums-Ballroom_Classics4-12.wav,VienneseWaltz,16.57,3
Albums-Ballroom_Classics4-12.wav,VienneseWaltz,16.9,1
Albums-Ballroom_Classics4-12.wav,VienneseWaltz,17.22,2
Albums-Ballroom_Classics4-12.wav,VienneseWaltz,17.57,3
Albums-Ballroom_Classics4-12.wav,VienneseWaltz,17.95,1
Albums-Ballroom_Classics4-12.wav,VienneseWaltz,18.29,2
Albums-Ballroom_Classics4-12.wav,VienneseWaltz,18.65,3
Albums-Ballroom_Classics4-12.wav,VienneseWaltz,18.97,1
Albums-Ballroom_Classics4-12.wav,VienneseWaltz,19.33,2
Albums-Ballroom_Classics4-12.wav,VienneseWaltz,19.68,3
Albums-Ballroom_Classics4-12.wav,VienneseWaltz,20.05,1
