file,style,beat_time,beat_id
Albums-Fire-10.wav,Rumba-International,0.4,1
Albums-Fire-10.wav,Rumba-International,0.99,2
Albums-Fire-10.wav,Rumba-International,1.62,3
Albums-Fire-10.wav,Rumba-International,2.21,4
Albums-Fire-10.wav,Rumba-International,2.81,1
Albums-Fire-10.wav,Rumba-International,3.41,2
Albums-Fire-10.wav,Rumba-International,4.02,3
Albums-Fire-10.wav,Rumba-International,4.61,4
Albums-Fire-10.wav,Rumba-International,5.25,1
Albums-Fire-10.wav,Rumba-International,5.84,2
Albums-Fire-10.wav,Rumba-International,6.44,3
Albums-Fire-10.wav,Rumba-International,7.05,4
Albums-Fire-10.wav,Rumba-International,7.68,1
Albums-Fire-10.wav,Rumba-International,8.29,2
Albums-Fire-10.wav,Rumba-International,8.88,3
Albums-Fire-10.wav,Rumba-International,9.51,4
Albums-Fire-10.wav,Rumba-International,10.11,1
Albums-Fire-10.wav,Rumba-International,10.71,2
Albums-Fire-10.wav,Rumba-International,11.32,3
Albums-Fire-10.wav,Rumba-International,11.94,4
Albums-Fire-10.wav,Rumba-International,12.54,1
Albums-Fire-10.wav,Rumba-International,13.13,2
Albums-Fire-10.wav,Rumba-International,13.74,3
Albums-Fire-10.wav,Rumba-International,14.35,4
Albums-Fire-10.wav,Rumba-International,14.95,1
Albums-Fire-10.wav,Rumba-International,15.55,2
Albums-Fire-10.wav,Rumba-International,16.16,3
Albums-Fire-10.wav,Rumba-International,16.76,4
Albums-Fire-10.wav,Rumba-International,17.35,1
Albums-Fire-10.wav,Rumba-International,17.96,2
Albums-Fire-10.wav,Rumba-International,18.56,3
Albums-Fire-10.wav,Rumba-International,19.15,4
Albums-Fire-10.wav,Rumba-International,19.76,1
Albums-Fire-10.wav,Rumba-International,20.36,2
Albums-Fire-10.wav,Rumba-International,20.96,3
Albums-Fire-10.wav,Rumba-International,21.57,4
Albums-Fire-10.wav,Rumba-International,22.18,1
Albums-Fire-10.wav,Rumba-International,22.8,2
Albums-Fire-10.wav,Rumba-International,23.41,3
Albums-Fire-10.wav,Rumba-International,24.02,4
Albums-Fire-10.wav,Rumba-International,24.64,1
Albums-Fire-10.wav,Rumba-International,25.24,2
Albums-Fire-10.wav,Rumba-International,25.85,3
Albums-Fire-10.wav,Rumba-International,26.45,4
Albums-Fire-10.wav,Rumba-International,27.04,1
Albums-Fire-10.wav,Rumba-International,27.65,2
Albums-Fire-10.wav,Rumba-International,28.23,3
Albums-Fire-10.wav,Rumba-International,28.85,4
Albums-Fire-10.wav,Rumba-International,29.45,1
