file,style,beat_time,beat_id
Albums-Latin_Jam2-13.wav,ChaChaCha,0.25,1
Albums-Latin_Jam2-13.wav,ChaChaCha,0.73,2
Albums-Latin_Jam2-13.wav,ChaChaCha,1.2,3
Albums-Latin_Jam2-13.wav,ChaChaCha,1.68,4
Albums-Latin_Jam2-13.wav,ChaChaCha,2.1,1
Albums-Latin_Jam2-13.wav,ChaChaCha,2.57,2
Albums-Latin_Jam2-13.wav,ChaChaCha,3.05,3
Albums-Latin_Jam2-13.wav,ChaChaCha,3.52,4
Albums-Latin_Jam2-13.wav,ChaChaCha,4.0,1
Albums-Latin_Jam2-13.wav,ChaChaCha,4.47,2
Albums-Latin_Jam2-13.wav,ChaChaCha,4.94,3
Albums-Latin_Jam2-13.wav,ChaChaCha,5.41,4
Albums-Latin_Jam2-13.wav,ChaChaCha,5.89,1
Albums-Latin_Jam2-13.wav,ChaChaCha,6.36,2
Albums-Latin_Jam2-13.wav,ChaChaCha,6.83,3
Albums-Latin_Jam2-13.wav,ChaChaCha,7.31,4
Albums-Latin_Jam2-13.wav,ChaChaCha,7.78,1
Albums-Latin_Jam2-13.wav,ChaChaCha,8.25,2
Albums-Latin_Jam2-13.wav,ChaChaCha,8.73,3
Albums-Latin_Jam2-13.wav,ChaChaCha,9.2,4
Albums-Latin_Jam2-13.wav,ChaChaCha,9.67,1
Albums-Latin_Jam2-13.wav,ChaChaCha,10.15,2
Albums-Latin_Jam2-13.wav,ChaChaCha,10.62,3
Albums-Latin_Jam2-13.wav,ChaChaCha,11.1,4
Albums-Latin_Jam2-13.wav,ChaChaCha,11.57,1
Albums-Latin_Jam2-13.wav,ChaChaCha,12.04,2
Albums-Latin_Jam2-13.wav,ChaChaCha,12.52,3
Albums-Latin_Jam2-13.wav,ChaChaCha,12.99,4
Albums-Latin_Jam2-13.wav,ChaChaCha,13.46,1
Albums-Latin_Jam2-13.wav,ChaChaCha,13.94,2
Albums-Latin_Jam2-13.wav,ChaChaCha,14.41,3
Albums-Latin_Jam2-13.wav,ChaChaCha,14.88,4
Albums-Latin_Jam2-13.wav,ChaChaCha,15.36,1
Albums-Latin_Jam2-13.wav,ChaChaCha,15.83,2
Albums-Latin_Jam2-13.wav,ChaChaCha,16.3,3
Albums-Latin_Jam2-13.wav,ChaChaCha,16.78,4
Albums-Latin_Jam2-13.wav,ChaChaCha,17.25,1
Albums-Latin_Jam2-13.wav,ChaChaCha,17.72,2
Albums-Latin_Jam2-13.wav,ChaChaCha,18.2,3
Albums-Latin_Jam2-13.wav,ChaChaCha,18.67,4
Albums-Latin_Jam2-13.wav,ChaChaCha,19.15,1
Albums-Latin_Jam2-13.wav,ChaChaCha,19.62,2
Albums-Latin_Jam2-13.wav,ChaChaCha,20.09,3
Albums-Latin_Jam2-13.wav,ChaChaCha,20.56,4
Albums-Latin_Jam2-13.wav,ChaChaCha,21.04,1
Albums-Latin_Jam2-13.wav,ChaChaCha,21.51,2
Albums-Latin_Jam2-13.wav,ChaChaCha,21.98,3
Albums-Latin_Jam2-13.wav,ChaChaCha,22.46,4
Albums-Latin_Jam2-13.wav,ChaChaCha,22.93,1
Albums-Latin_Jam2-13.wav,ChaChaCha,23.4,2
Albums-Latin_Jam2-13.wav,ChaChaCha,23.88,3
Albums-Latin_Jam2-13.wav,ChaChaCha,24.35,4
Albums-Latin_Jam2-13.wav,ChaChaCha,24.83,1
Albums-Latin_Jam2-13.wav,ChaChaCha,25.3,2
Albums-Latin_Jam2-13.wav,ChaChaCha,25.77,3
Albums-Latin_Jam2-13.wav,ChaChaCha,26.25,4
Albums-Latin_Jam2-13.wav,ChaChaCha,26.72,1
Albums-Latin_Jam2-13.wav,ChaChaCha,27.19,2
Albums-Latin_Jam2-13.wav,ChaChaCha,27.67,3
Albums-Latin_Jam2-13.wav,ChaChaCha,28.14,4
Albums-Latin_Jam2-13.wav,ChaChaCha,28.61,1
Albums-Latin_Jam2-13.wav,ChaChaCha,29.09,2
Albums-Latin_Jam2-13.wav,ChaChaCha,29.56,3
