file,style,beat_time,beat_id
Albums-AnaBelen_Veneo-15.wav,Rumba-International,0.41,1
Albums-AnaBelen_Veneo-15.wav,Rumba-International,0.91,2
Albums-AnaBelen_Veneo-15.wav,Rumba-International,1.38,3
Albums-AnaBelen_Veneo-15.wav,Rumba-International,1.93,4
Albums-AnaBelen_Veneo-15.wav,Rumba-International,2.44,1
Albums-AnaBelen_Veneo-15.wav,Rumba-International,2.92,2
Albums-AnaBelen_Veneo-15.wav,Rumba-International,3.42,3
Albums-AnaBelen_Veneo-15.wav,Rumba-International,3.94,4
Albums-AnaBelen_Veneo-15.wav,Rumba-International,4.42,1
Albums-AnaBelen_Veneo-15.wav,Rumba-International,4.93,2
Albums-AnaBelen_Veneo-15.wav,Rumba-International,5.43,3
Albums-AnaBelen_Veneo-15.wav,Rumba-International,5.93,4
Albums-AnaBelen_Veneo-15.wav,Rumba-International,6.43,1
Albums-AnaBelen_Veneo-15.wav,Rumba-International,6.93,2
Albums-AnaBelen_Veneo-15.wav,Rumba-International,7.43,3
Albums-AnaBelen_Veneo-15.wav,Rumba-International,7.94,4
Albums-AnaBelen_Veneo-15.wav,Rumba-International,8.42,1
Albums-AnaBelen_Veneo-15.wav,Rumba-International,8.93,2
Albums-AnaBelen_Veneo-15.wav,Rumba-International,9.45,3
Albums-AnaBelen_Veneo-15.wav,Rumba-International,9.93,4
Albums-AnaBelen_Veneo-15.wav,Rumba-International,10.44,1
Albums-AnaBelen_Veneo-15.wav,Rumba-International,10.92,2
Albums-AnaBelen_Veneo-15.wav,Rumba-International,11.43,3
Albums-AnaBelen_Veneo-15.wav,Rumba-International,11.94,4
Albums-AnaBelen_Veneo-15.wav,Rumba-International,12.44,1
Albums-AnaBelen_Veneo-15.wav,Rumba-International,12.94,2
Albums-AnaBelen_Veneo-15.wav,Rumba-International,13.44,3
Albums-AnaBelen_Veneo-15.wav,Rumba-International,13.94,4
Albums-AnaBelen_Veneo-15.wav,Rumba-International,14.45,1
Albums-AnaBelen_Veneo-15.wav,Rumba-International,14.97,2
Albums-AnaBelen_Veneo-15.wav,Rumba-International,15.46,3
Albums-AnaBelen_Veneo-15.wav,Rumba-International,15.95,4
Albums-AnaBelen_Veneo-15.wav,Rumba-International,16.47,1
Albums-AnaBelen_Veneo-15.wav,Rumba-International,16.96,2
Albums-AnaBelen_Veneo-15.wav,Rumba-International,17.46,3
Albums-AnaBelen_Veneo-15.wav,Rumba-International,17.94,4
Albums-AnaBelen_Veneo-15.wav,Rumba-International,18.43,1
Albums-AnaBelen_Veneo-15.wav,Rumba-International,18.95,2
Albums-AnaBelen_Veneo-15.wav,Rumba-International,19.45,3
Albums-AnaBelen_Veneo-15.wav,Rumba-International,19.94,4
Albums-AnaBelen_Veneo-15.wav,Rumba-International,20.45,1
Albums-AnaBelen_Veneo-15.wav,Rumba-International,20.96,2
Albums-AnaBelen_Veneo-15.wav,Rumba-International,21.45,3
Albums-AnaBelen_Veneo-15.wav,Rumba-International,21.95,4
Albums-AnaBelen_Veneo-15.wav,Rumba-International,22.46,1
Albums-AnaBelen_Veneo-15.wav,Rumba-International,22.96,2
Albums-AnaBelen_Veneo-15.wav,Rumba-International,23.46,3
Albums-AnaBelen_Veneo-15.wav,Rumba-International,23.97,4
Albums-AnaBelen_Veneo-15.wav,Rumba-International,24.45,1
Albums-AnaBelen_Veneo-15.wav,Rumba-International,24.96,2
Albums-AnaBelen_Veneo-15.wav,Rumba-International,25.46,3
Albums-AnaBelen_Veneo-15.wav,Rumba-International,25.97,4
Albums-AnaBelen_Veneo-15.wav,Rumba-International,26.47,1
Albums-AnaBelen_Veneo-15.wav,Rumba-International,26.98,2
Albums-AnaBelen_Veneo-15.wav,Rumba-International,27.48,3
Albums-AnaBelen_Veneo-15.wav,Rumba-International,27.98,4
Albums-AnaBelen_Veneo-15.wav,Rumba-International,28.47,1
Albums-AnaBelen_Veneo-15.wav,Rumba-International,28.97,2
Albums-AnaBelen_Veneo-15.wav,Rumba-International,29.48,3
Albums-AnaBelen_Veneo-15.wav,Rumba-International,29.92,4
