file,style,beat_time,beat_id
Albums-Latino_Latino-03.wav,Samba,0.45,1
Albums-Latino_Latino-03.wav,Samba,1.03,2
Albums-Latino_Latino-03.wav,Samba,1.613,3
Albums-Latino_Latino-03.wav,Samba,2.203,4
Albums-Latino_Latino-03.wav,Samba,2.79,1
Albums-Latino_Latino-03.wav,Samba,3.38,2
Albums-Latino_Latino-03.wav,Samba,3.997,3
Albums-Latino_Latino-03.wav,Samba,4.6,4
Albums-Latino_Latino-03.wav,Samba,5.186,1
Albums-Latino_Latino-03.wav,Samba,5.809,2
Albums-Latino_Latino-03.wav,Samba,6.427,3
Albums-Latino_Latino-03.wav,Samba,7.027,4
Albums-Latino_Latino-03.wav,Samba,7.604,1
Albums-Latino_Latino-03.wav,Samba,8.195,2
Albums-Latino_Latino-03.wav,Samba,8.8,3
Albums-Latino_Latino-03.wav,Samba,9.413,4
Albums-Latino_Latino-03.wav,Samba,10.03,1
Albums-Latino_Latino-03.wav,Samba,10.612,2
Albums-Latino_Latino-03.wav,Samba,11.194,3
Albums-Latino_Latino-03.wav,Samba,11.793,4
Albums-Latino_Latino-03.wav,Samba,12.397,1
Albums-Latino_Latino-03.wav,Samba,12.994,2
Albums-Latino_Latino-03.wav,Samba,13.599,3
Albums-Latino_Latino-03.wav,Samba,14.196,4
Albums-Latino_Latino-03.wav,Samba,14.79,1
Albums-Latino_Latino-03.wav,Samba,15.383,2
Albums-Latino_Latino-03.wav,Samba,16.01,3
Albums-Latino_Latino-03.wav,Samba,16.597,4
Albums-Latino_Latino-03.wav,Samba,17.186,1
Albums-Latino_Latino-03.wav,Samba,17.762,2
Albums-Latino_Latino-03.wav,Samba,18.374,3
Albums-Latino_Latino-03.wav,Samba,18.999,4
Albums-Latino_Latino-03.wav,Samba,19.622,1
Albums-Latino_Latino-03.wav,Samba,20.23,2
Albums-Latino_Latino-03.wav,Samba,20.837,3
Albums-Latino_Latino-03.wav,Samba,21.437,4
Albums-Latino_Latino-03.wav,Samba,22.037,1
Albums-Latino_Latino-03.wav,Samba,22.633,2
Albums-Latino_Latino-03.wav,Samba,23.233,3
Albums-Latino_Latino-03.wav,Samba,23.837,4
Albums-Latino_Latino-03.wav,Samba,24.427,1
Albums-Latino_Latino-03.wav,Samba,25.027,2
Albums-Latino_Latino-03.wav,Samba,25.63,3
Albums-Latino_Latino-03.wav,Samba,26.237,4
Albums-Latino_Latino-03.wav,Samba,26.83,1
Albums-Latino_Latino-03.wav,Samba,27.433,2
Albums-Latino_Latino-03.wav,Samba,28.03,3
Albums-Latino_Latino-03.wav,Samba,28.63,4
Albums-Latino_Latino-03.wav,Samba,29.23,1
Albums-Latino_Latino-03.wav,Samba,29.837,2
