file,style,beat_time,beat_id
Albums-Pais_Tropical-12.wav,Rumba-International,0.13,1
Albums-Pais_Tropical-12.wav,Rumba-International,0.74,2
Albums-Pais_Tropical-12.wav,Rumba-International,1.32,3
Albums-Pais_Tropical-12.wav,Rumba-International,1.92,4
Albums-Pais_Tropical-12.wav,Rumba-International,2.53,1
Albums-Pais_Tropical-12.wav,Rumba-International,3.13,2
Albums-Pais_Tropical-12.wav,Rumba-International,3.73,3
Albums-Pais_Tropical-12.wav,Rumba-International,4.33,4
Albums-Pais_Tropical-12.wav,Rumba-International,4.97,1
Albums-Pais_Tropical-12.wav,Rumba-International,5.53,2
Albums-Pais_Tropical-12.wav,Rumba-International,6.13,3
Albums-Pais_Tropical-12.wav,Rumba-International,6.74,4
Albums-Pais_Tropical-12.wav,Rumba-International,7.34,1
Albums-Pais_Tropical-12.wav,Rumba-International,7.93,2
Albums-Pais_Tropical-12.wav,Rumba-International,8.54,3
Albums-Pais_Tropical-12.wav,Rumba-International,9.18,4
Albums-Pais_Tropical-12.wav,Rumba-International,9.75,1
Albums-Pais_Tropical-12.wav,Rumba-International,10.35,2
Albums-Pais_Tropical-12.wav,Rumba-International,10.99,3
Albums-Pais_Tropical-12.wav,Rumba-International,11.56,4
Albums-Pais_Tropical-12.wav,Rumba-International,12.15,1
Albums-Pais_Tropical-12.wav,Rumba-International,12.75,2
Albums-Pais_Tropical-12.wav,Rumba-International,13.35,3
Albums-Pais_Tropical-12.wav,Rumba-International,13.95,4
Albums-Pais_Tropical-12.wav,Rumba-International,14.56,1
Albums-Pais_Tropical-12.wav,Rumba-International,15.15,2
Albums-Pais_Tropical-12.wav,Rumba-International,15.75,3
Albums-Pais_Tropical-12.wav,Rumba-International,16.36,4
Albums-Pais_Tropical-12.wav,Rumba-International,16.97,1
Albums-Pais_Tropical-12.wav,Rumba-International,17.56,2
Albums-Pais_Tropical-12.wav,Rumba-International,18.16,3
Albums-Pais_Tropical-12.wav,Rumba-International,18.77,4
Albums-Pais_Tropical-12.wav,Rumba-International,19.4,1
Albums-Pais_Tropical-12.wav,Rumba-International,19.96,2
Albums-Pais_Tropical-12.wav,Rumba-International,20.57,3
Albums-Pais_Tropical-12.wav,Rumba-International,21.17,4
Albums-Pais_Tropical-12.wav,Rumba-International,21.78,1
Albums-Pais_Tropical-12.wav,Rumba-International,22.37,2
Albums-Pais_Tropical-12.wav,Rumba-International,22.98,3
Albums-Pais_Tropical-12.wav,Rumba-International,23.57,4
Albums-Pais_Tropical-12.wav,Rumba-International,24.19,1
Albums-Pais_Tropical-12.wav,Rumba-International,24.77,2
Albums-Pais_Tropical-12.wav,Rumba-International,25.39,3
Albums-Pais_Tropical-12.wav,Rumba-International,25.98,4
Albums-Pais_Tropical-12.wav,Rumba-International,26.59,1
Albums-Pais_Tropical-12.wav,Rumba-International,27.18,2
Albums-Pais_Tropical-12.wav,Rumba-International,27.79,3
Albums-Pais_Tropical-12.wav,Rumba-International,28.38,4
Albums-Pais_Tropical-12.wav,Rumba-International,29.0,1
Albums-Pais_Tropical-12.wav,Rumba-International,29.58,2
