file,style,beat_time,beat_id
Albums-Chrisanne1-04.wav,Tango,0.31,3
Albums-Chrisanne1-04.wav,Tango,0.78,4
Albums-Chrisanne1-04.wav,Tango,1.25,1
Albums-Chrisanne1-04.wav,Tango,1.723,2
Albums-Chrisanne1-04.wav,Tango,2.187,3
Albums-Chrisanne1-04.wav,Tango,2.643,4
Albums-Chrisanne1-04.wav,Tango,3.103,1
Albums-Chrisanne1-04.wav,Tango,3.57,2
Albums-Chrisanne1-04.wav,Tango,4.047,3
Albums-Chrisanne1-04.wav,Tango,4.517,4
Albums-Chrisanne1-04.wav,Tango,4.993,1
Albums-Chrisanne1-04.wav,Tango,5.467,2
Albums-Chrisanne1-04.wav,Tango,5.933,3
Albums-Chrisanne1-04.wav,Tango,6.4,4
Albums-Chrisanne1-04.wav,Tango,6.86,1
Albums-Chrisanne1-04.wav,Tango,7.327,2
Albums-Chrisanne1-04.wav,Tango,7.787,3
Albums-Chrisanne1-04.wav,Tango,8.247,4
Albums-Chrisanne1-04.wav,Tango,8.707,1
Albums-Chrisanne1-04.wav,Tango,9.17,2
Albums-Chrisanne1-04.wav,Tango,9.64,3
Albums-Chrisanne1-04.wav,Tango,10.1,4
Albums-Chrisanne1-04.wav,Tango,10.553,1
Albums-Chrisanne1-04.wav,Tango,11.013,2
Albums-Chrisanne1-04.wav,Tango,11.492,3
Albums-Chrisanne1-04.wav,Tango,11.971,4
Albums-Chrisanne1-04.wav,Tango,12.436,1
Albums-Chrisanne1-04.wav,Tango,12.877,2
Albums-Chrisanne1-04.wav,Tango,13.321,3
Albums-Chrisanne1-04.wav,Tango,13.771,4
Albums-Chrisanne1-04.wav,Tango,14.224,1
Albums-Chrisanne1-04.wav,Tango,14.671,2
Albums-Chrisanne1-04.wav,Tango,15.13,3
Albums-Chrisanne1-04.wav,Tango,15.603,4
Albums-Chrisanne1-04.wav,Tango,16.097,1
Albums-Chrisanne1-04.wav,Tango,16.587,2
Albums-Chrisanne1-04.wav,Tango,17.077,3
Albums-Chrisanne1-04.wav,Tango,17.56,4
Albums-Chrisanne1-04.wav,Tango,18.037,1
Albums-Chrisanne1-04.wav,Tango,18.513,2
Albums-Chrisanne1-04.wav,Tango,18.99,3
Albums-Chrisanne1-04.wav,Tango,19.46,4
Albums-Chrisanne1-04.wav,Tango,19.92,1
Albums-Chrisanne1-04.wav,Tango,20.387,2
Albums-Chrisanne1-04.wav,Tango,20.867,3
Albums-Chrisanne1-04.wav,Tango,21.357,4
Albums-Chrisanne1-04.wav,Tango,21.84,1
Albums-Chrisanne1-04.wav,Tango,22.32,2
Albums-Chrisanne1-04.wav,Tango,22.797,3
Albums-Chrisanne1-04.wav,Tango,23.267,4
Albums-Chrisanne1-04.wav,Tango,23.745,1
Albums-Chrisanne1-04.wav,Tango,24.225,2
Albums-Chrisanne1-04.wav,Tango,24.702,3
Albums-Chrisanne1-04.wav,Tango,25.17,4
Albums-Chrisanne1-04.wav,Tango,25.64,1
Albums-Chrisanne1-04.wav,Tango,26.12,2
Albums-Chrisanne1-04.wav,Tango,26.597,3
Albums-Chrisanne1-04.wav,Tango,27.07,4
Albums-Chrisanne1-04.wav,Tango,27.547,1
Albums-Chrisanne1-04.wav,Tango,28.023,2
Albums-Chrisanne1-04.wav,Tango,28.503,3
Albums-Chrisanne1-04.wav,Tango,28.97,4
Albums-Chrisanne1-04.wav,Tango,29.433,1
Albums-Chrisanne1-04.wav,Tango,29.89,2
