file,style,beat_time,beat_id
Albums-Cafe_Paradiso-02.wav,Samba,4.9,1
Albums-Cafe_Paradiso-02.wav,Samba,5.52,2
Albums-Cafe_Paradiso-02.wav,Samba,6.12,3
Albums-Cafe_Paradiso-02.wav,Samba,6.73,4
Albums-Cafe_Paradiso-02.wav,Samba,7.3,1
Albums-Cafe_Paradiso-02.wav,Samba,7.9,2
Albums-Cafe_Paradiso-02.wav,Samba,8.51,3
Albums-Cafe_Paradiso-02.wav,Samba,9.1,4
Albums-Cafe_Paradiso-02.wav,Samba,9.69,1
Albums-Cafe_Paradiso-02.wav,Samba,10.31,2
Albums-Cafe_Paradiso-02.wav,Samba,10.93,3
Albums-Cafe_Paradiso-02.wav,Samba,11.51,4
Albums-Cafe_Paradiso-02.wav,Samba,12.09,1
Albums-Cafe_Paradiso-02.wav,Samba,12.7,2
Albums-Cafe_Paradiso-02.wav,Samba,13.29,3
Albums-Cafe_Paradiso-02.wav,Samba,13.89,4
Albums-Cafe_Paradiso-02.wav,Samba,14.49,1
Albums-Cafe_Paradiso-02.wav,Samba,15.09,2
Albums-Cafe_Paradiso-02.wav,Samba,15.69,3
Albums-Cafe_Paradiso-02.wav,Samba,16.29,4
Albums-Cafe_Paradiso-02.wav,Samba,16.89,1
Albums-Cafe_Paradiso-02.wav,Samba,17.49,2
Albums-Cafe_Paradiso-02.wav,Samba,18.08,3
Albums-Cafe_Paradiso-02.wav,Samba,18.68,4
Albums-Cafe_Paradiso-02.wav,Samba,19.28,1
Albums-Cafe_Paradiso-02.wav,Samba,19.88,2
Albums-Cafe_Paradiso-02.wav,Samba,20.48,3
Albums-Cafe_Paradiso-02.wav,Samba,21.08,4
Albums-Cafe_Paradiso-02.wav,Samba,21.67,1
Albums-Cafe_Paradiso-02.wav,Samba,22.27,2
Albums-Cafe_Paradiso-02.wav,Samba,22.87,3
Albums-Cafe_Paradiso-02.wav,Samba,23.47,4
Albums-Cafe_Paradiso-02.wav,Samba,24.07,1
Albums-Cafe_Paradiso-02.wav,Samba,24.67,2
Albums-Cafe_Paradiso-02.wav,Samba,25.26,3
Albums-Cafe_Paradiso-02.wav,Samba,25.87,4
Albums-Cafe_Paradiso-02.wav,Samba,26.46,1
Albums-Cafe_Paradiso-02.wav,Samba,27.06,2
Albums-Cafe_Paradiso-02.wav,Samba,27.66,3
Albums-Cafe_Paradiso-02.wav,Samba,28.26,4
Albums-Cafe_Paradiso-02.wav,Samba,28.86,1
Albums-Cafe_Paradiso-02.wav,Samba,29.45,2
