file,style,beat_time,beat_id
Albums-Ballroom_Magic-07.wav,Tango,0.337,1
Albums-Ballroom_Magic-07.wav,Tango,0.787,2
Albums-Ballroom_Magic-07.wav,Tango,1.242,3
Albums-Ballroom_Magic-07.wav,Tango,1.709,4
Albums-Ballroom_Magic-07.wav,Tango,2.168,1
Albums-Ballroom_Magic-07.wav,Tango,2.637,2
Albums-Ballroom_Magic-07.wav,Tango,3.114,3
Albums-Ballroom_Magic-07.wav,Tango,3.586,4
Albums-Ballroom_Magic-07.wav,Tango,4.055,1
Albums-Ballroom_Magic-07.wav,Tango,4.523,2
Albums-Ballroom_Magic-07.wav,Tango,4.985,3
Albums-Ballroom_Magic-07.wav,Tango,5.441,4
Albums-Ballroom_Magic-07.wav,Tango,5.911,1
Albums-Ballroom_Magic-07.wav,Tango,6.377,2
Albums-Ballroom_Magic-07.wav,Tango,6.846,3
Albums-Ballroom_Magic-07.wav,Tango,7.314,4
Albums-Ballroom_Magic-07.wav,Tango,7.794,1
Albums-Ballroom_Magic-07.wav,Tango,8.264,2
Albums-Ballroom_Magic-07.wav,Tango,8.736,3
Albums-Ballroom_Magic-07.wav,Tango,9.206,4
Albums-Ballroom_Magic-07.wav,Tango,9.682,1
Albums-Ballroom_Magic-07.wav,Tango,10.148,2
Albums-Ballroom_Magic-07.wav,Tango,10.618,3
Albums-Ballroom_Magic-07.wav,Tango,11.08,4
Albums-Ballroom_Magic-07.wav,Tango,11.558,1
Albums-Ballroom_Magic-07.wav,Tango,12.024,2
Albums-Ballroom_Magic-07.wav,Tango,12.496,3
Albums-Ballroom_Magic-07.wav,Tango,12.966,4
Albums-Ballroom_Magic-07.wav,Tango,13.446,1
Albums-Ballroom_Magic-07.wav,Tango,13.908,2
Albums-Ballroom_Magic-07.wav,Tango,14.378,3
Albums-Ballroom_Magic-07.wav,Tango,14.844,4
Albums-Ballroom_Magic-07.wav,Tango,15.316,1
Albums-Ballroom_Magic-07.wav,Tango,15.782,2
Albums-Ballroom_Magic-07.wav,Tango,16.252,3
Albums-Ballroom_Magic-07.wav,Tango,16.718,4
Albums-Ballroom_Magic-07.wav,Tango,17.19,1
Albums-Ballroom_Magic-07.wav,Tango,17.656,2
Albums-Ballroom_Magic-07.wav,Tango,18.126,3
Albums-Ballroom_Magic-07.wav,Tango,18.59,4
Albums-Ballroom_Magic-07.wav,Tango,19.07,1
Albums-Ballroom_Magic-07.wav,Tango,19.54,2
Albums-Ballroom_Magic-07.wav,Tango,20.012,3
Albums-Ballroom_Magic-07.wav,Tango,20.482,4
Albums-Ballroom_Magic-07.wav,Tango,20.954,1
Albums-Ballroom_Magic-07.wav,Tango,21.414,2
Albums-Ballroom_Magic-07.wav,Tango,21.882,3
Albums-Ballroom_Magic-07.wav,Tango,22.346,4
Albums-Ballroom_Magic-07.wav,Tango,22.808,1
Albums-Ballroom_Magic-07.wav,Tango,23.276,2
Albums-Ballroom_Magic-07.wav,Tango,23.742,3
Albums-Ballroom_Magic-07.wav,Tango,24.206,4
Albums-Ballroom_Magic-07.wav,Tango,24.674,1
Albums-Ballroom_Magic-07.wav,Tango,25.144,2
Albums-Ballroom_Magic-07.wav,Tango,25.612,3
Albums-Ballroom_Magic-07.wav,Tango,26.082,4
Albums-Ballroom_Magic-07.wav,Tango,26.552,1
Albums-Ballroom_Magic-07.wav,Tango,27.024,2
Albums-Ballroom_Magic-07.wav,Tango,27.496,3
Albums-Ballroom_Magic-07.wav,Tango,27.966,4
Albums-Ballroom_Magic-07.wav,Tango,28.436,1
Albums-Ballroom_Magic-07.wav,Tango,28.91,2
Albums-Ballroom_Magic-07.wav,Tango,29.382,3
Albums-Ballroom_Magic-07.wav,Tango,29.852,4
