file,style,beat_time,beat_id
Albums-StrictlyDancing_Tango-09.wav,Tango,0.860045351,1
Albums-StrictlyDancing_Tango-09.wav,Tango,1.350022675,2
Albums-StrictlyDancing_Tango-09.wav,Tango,1.84,3
Albums-StrictlyDancing_Tango-09.wav,Tango,2.32,4
Albums-StrictlyDancing_Tango-09.wav,Tango,2.779954648,1
Albums-StrictlyDancing_Tango-09.wav,Tango,3.230022675,2
Albums-StrictlyDancing_Tango-09.wav,Tango,3.72,3
Albums-StrictlyDancing_Tango-09.wav,Tango,4.2,4
Albums-StrictlyDancing_Tango-09.wav,Tango,4.68,1
Albums-StrictlyDancing_Tango-09.wav,Tango,5.150022675,2
Albums-StrictlyDancing_Tango-09.wav,Tango,5.620045351,3
Albums-StrictlyDancing_Tango-09.wav,Tango,6.100045351,4
Albums-StrictlyDancing_Tango-09.wav,Tango,6.569977324,1
Albums-StrictlyDancing_Tango-09.wav,Tango,7.04,2
Albums-StrictlyDancing_Tango-09.wav,Tango,7.510022675,3
Albums-StrictlyDancing_Tango-09.wav,Tango,7.990022675,4
Albums-StrictlyDancing_Tango-09.wav,Tango,8.470022675,1
Albums-StrictlyDancing_Tango-09.wav,Tango,8.950022675,2
Albums-StrictlyDancing_Tango-09.wav,Tango,9.44,3
Albums-StrictlyDancing_Tango-09.wav,Tango,9.910022675,4
Albums-StrictlyDancing_Tango-09.wav,Tango,10.390022675,1
Albums-StrictlyDancing_Tango-09.wav,Tango,10.88,2
Albums-StrictlyDancing_Tango-09.wav,Tango,11.350022675,3
Albums-StrictlyDancing_Tango-09.wav,Tango,11.830022675,4
Albums-StrictlyDancing_Tango-09.wav,Tango,12.300045351,1
Albums-StrictlyDancing_Tango-09.wav,Tango,12.769977324,2
Albums-StrictlyDancing_Tango-09.wav,Tango,13.260045351,3
Albums-StrictlyDancing_Tango-09.wav,Tango,13.729977324,4
Albums-StrictlyDancing_Tango-09.wav,Tango,14.2,1
Albums-StrictlyDancing_Tango-09.wav,Tango,14.670022675,2
Albums-StrictlyDancing_Tango-09.wav,Tango,15.140045351,3
Albums-StrictlyDancing_Tango-09.wav,Tango,15.6,4
Albums-StrictlyDancing_Tango-09.wav,Tango,16.060045351,1
Albums-StrictlyDancing_Tango-09.wav,Tango,16.510022675,2
Albums-StrictlyDancing_Tango-09.wav,Tango,16.980045351,3
Albums-StrictlyDancing_Tango-09.wav,Tango,17.470022675,4
Albums-StrictlyDancing_Tango-09.wav,Tango,17.950022675,1
Albums-StrictlyDancing_Tango-09.wav,Tango,18.409977324,2
Albums-StrictlyDancing_Tango-09.wav,Tango,18.899954648,3
Albums-StrictlyDancing_Tango-09.wav,Tango,19.369977324,4
Albums-StrictlyDancing_Tango-09.wav,Tango,19.84,1
Albums-StrictlyDancing_Tango-09.wav,Tango,20.289977324,2
Albums-StrictlyDancing_Tango-09.wav,Tango,20.780045351,3
Albums-StrictlyDancing_Tango-09.wav,Tango,21.249977324,4
Albums-StrictlyDancing_Tango-09.wav,Tango,21.72,1
Albums-StrictlyDancing_Tango-09.wav,Tango,22.190022675,2
Albums-StrictlyDancing_Tango-09.wav,Tango,22.670022675,3
Albums-StrictlyDancing_Tango-09.wav,Tango,23.16,4
Albums-StrictlyDancing_Tango-09.wav,Tango,23.649977324,1
Albums-StrictlyDancing_Tango-09.wav,Tango,24.12,2
Albums-StrictlyDancing_Tango-09.wav,Tango,24.609977324,3
Albums-StrictlyDancing_Tango-09.wav,Tango,25.110022675,4
Albums-StrictlyDancing_Tango-09.wav,Tango,25.569977324,1
Albums-StrictlyDancing_Tango-09.wav,Tango,26.050612244,2
Albums-StrictlyDancing_Tango-09.wav,Tango,26.540408163,3
Albums-StrictlyDancing_Tango-09.wav,Tango,27.069387755,4
Albums-StrictlyDancing_Tango-09.wav,Tango,27.52,1
Albums-StrictlyDancing_Tango-09.wav,Tango,28.01632653,2
Albums-StrictlyDancing_Tango-09.wav,Tango,28.525714285,3
Albums-StrictlyDancing_Tango-09.wav,Tango,29.008979591,4
Albums-StrictlyDancing_Tango-09.wav,Tango,29.479183673,1
